species,formula,casrn,ref,htype,H_mol_m3_Pa,mindHR_K,lnH,dHsol_kJ_mol
iodoethane,C2H5I,75-03-6,3518,L,0.0015,3600,-6.50229,-29.9321
iodoethane,C2H5I,75-03-6,3564,M,0.0014,4800,-6.57128,-39.9094
iodoethane,C2H5I,75-03-6,863,M,0.0015,4000,-6.50229,-33.2579
iodoethylmercury,C2H5HgI,2440-42-8,2577,Q,2.5,5200,0.916291,-43.2352
iodomethane,CH3I,74-88-4,1340,M,0.0018,3000,-6.31997,-24.9434
iodomethane,CH3I,74-88-4,1342,M,0.002,3700,-6.21461,-30.7635
iodomethane,CH3I,74-88-4,1525,L,0.002,3600,-6.21461,-29.9321
iodomethane,CH3I,74-88-4,1943,V,0.0019,3600,-6.2659,-29.9321
iodomethane,CH3I,74-88-4,1945,L,0.002,3600,-6.21461,-29.9321
iodomethane,CH3I,74-88-4,2222,M,0.0019,3000,-6.2659,-24.9434
iodomethane,CH3I,74-88-4,2626,L,0.002,3600,-6.21461,-29.9321
iodomethane,CH3I,74-88-4,2891,M,0.0018,3200,-6.31997,-26.6063
iodomethane,CH3I,74-88-4,2952,M,0.002,3100,-6.21461,-25.7748
iodomethane,CH3I,74-88-4,3245,L,0.002,3600,-6.21461,-29.9321
iodomethane,CH3I,74-88-4,3245,L,0.0015,3900,-6.50229,-32.4264
iodomethane,CH3I,74-88-4,3500,L,0.002,3200,-6.21461,-26.6063
iodomethane,CH3I,74-88-4,3500,L,0.0015,3900,-6.50229,-32.4264
iodomethane,CH3I,74-88-4,3518,L,0.002,3100,-6.21461,-25.7748
iodomethane,CH3I,74-88-4,3564,M,0.0014,3900,-6.57128,-32.4264
iodomethane,CH3I,74-88-4,583,M,0.0014,4100,-6.57128,-34.0893
iodomethane,CH3I,74-88-4,608,M,0.0019,3800,-6.2659,-31.595
iodomethane,CH3I,74-88-4,863,M,0.0019,3700,-6.2659,-30.7635
iodomethylmercury,CH3HgI,143-36-2,2577,Q,2,4800,0.693147,-39.9094
iodophenylmercury,C6H5HgI,823-04-1,2577,Q,90,6700,4.49981,-55.7069
isobutyl nitrate,C4H9ONO2,543-29-3,541,M,0.007,5200,-4.96185,-43.2352
isocyanic acid,HNCO,75-13-8,3411,M,0.26,4100,-1.34707,-34.0893
isocyanic acid,HNCO,75-13-8,3525,M,0.2,4700,-1.60944,-39.078
isosativene,C15H24,24959-83-9,3216,M,0.00039,3600,-7.84936,-29.9321
krypton,Kr,7439-90-9,1498,L,2.5e-05,1900,-10.5966,-15.7975
krypton,Kr,7439-90-9,190,L,2.5e-05,1900,-10.5966,-15.7975
krypton,Kr,7439-90-9,2105,L,2.5e-05,1700,-10.5966,-14.1346
krypton,Kr,7439-90-9,2375,V,2.4e-05,1800,-10.6375,-14.966
krypton,Kr,7439-90-9,2436,M,2.5e-05,1800,-10.5966,-14.966
krypton,Kr,7439-90-9,2557,M,2.5e-05,1900,-10.5966,-15.7975
krypton,Kr,7439-90-9,3517,Q,1.5e-05,1600,-11.1075,-13.3031
krypton,Kr,7439-90-9,3517,Q,1.6e-05,1400,-11.0429,-11.6402
krypton,Kr,7439-90-9,3601,M,2.6e-05,1800,-10.5574,-14.966
krypton,Kr,7439-90-9,3696,L,2.5e-05,2000,-10.5966,-16.6289
krypton,Kr,7439-90-9,3714,M,3.4e-05,1400,-10.2892,-11.6402
krypton,Kr,7439-90-9,3714,M,2.8e-05,1900,-10.4833,-15.7975
krypton,Kr,7439-90-9,379,?,2.5e-05,1800,-10.5966,-14.966
krypton,Kr,7439-90-9,3811,?,2.5e-05,1900,-10.5966,-15.7975
krypton,Kr,7439-90-9,3850,L,2.5e-05,1900,-10.5966,-15.7975
krypton,Kr,7439-90-9,764,M,2.4e-05,1700,-10.6375,-14.1346
limonene oxide,C10H16O,1195-92-2,2125,V,0.027,4600,-3.61192,-38.2465
malathion,C10H19O6PS2,121-75-5,3518,L,20,8300,2.99573,-69.01
mercury,Hg,7439-97-6,2171,?,0.0013,2700,-6.64539,-22.449
mercury,Hg,7439-97-6,2279,L,0.0011,4800,-6.81245,-39.9094
mercury,Hg,7439-97-6,2280,M,0.0013,2500,-6.64539,-20.7862
mercury,Hg,7439-97-6,2578,V,0.0011,5700,-6.81245,-47.3924
mercury,Hg,7439-97-6,2820,M,0.0013,2600,-6.64539,-21.6176
mercury,Hg,7439-97-6,3245,L,0.0013,2600,-6.64539,-21.6176
mercury,Hg,7439-97-6,3500,L,0.0013,2600,-6.64539,-21.6176
mercury,Hg,7439-97-6,3862,L,0.0012,5400,-6.72543,-44.8981
mercury dibromide,HgBr2,7789-47-1,2571,C,960,7400,6.86693,-61.527
mercury dibromide,HgBr2,7789-47-1,2577,Q,4400,7100,8.38936,-59.0327
mercury dichloride,HgCl2,7487-94-7,2290,C,14000,5300,9.54681,-44.0667
mercury dichloride,HgCl2,7487-94-7,2570,?,14000,9500,9.54681,-78.9874
mercury dichloride,HgCl2,7487-94-7,2571,R,13000,7400,9.4727,-61.527
mercury dichloride,HgCl2,7487-94-7,2577,Q,42000,7400,10.6454,-61.527
mercury dichloride,HgCl2,7487-94-7,3070,C,14000,5300,9.54681,-44.0667
mercury dihydroxide,Hg(OH)2,12135-13-6,2290,C,130,4200,4.86753,-34.9207
mercury dihydroxide,Hg(OH)2,12135-13-6,3070,C,130,4200,4.86753,-34.9207
mercury diiodide,HgI2,7774-29-0,2577,Q,200,6700,5.29832,-55.7069
methanal,HCHO,50-00-0,1525,L,32,6800,3.46574,-56.5383
methanal,HCHO,50-00-0,1945,L,32,7100,3.46574,-59.0327
methanal,HCHO,50-00-0,2626,L,32,7100,3.46574,-59.0327
methanal,HCHO,50-00-0,2817,M,34,6400,3.52636,-53.2126
methanal,HCHO,50-00-0,2828,L,32,6800,3.46574,-56.5383
methanal,HCHO,50-00-0,2829,M,53,1600,3.97029,-13.3031
methanal,HCHO,50-00-0,3111,M,35,5700,3.55535,-47.3924
methanal,HCHO,50-00-0,3245,L,32,7100,3.46574,-59.0327
methanal,HCHO,50-00-0,3500,L,32,7100,3.46574,-59.0327
methanal,HCHO,50-00-0,484,M,31,7200,3.43399,-59.8641
methanal,HCHO,50-00-0,630,M,31,6500,3.43399,-54.044
methanal,HCHO,50-00-0,747,L,32,6800,3.46574,-56.5383
methanal,HCHO,50-00-0,87,T,69,6400,4.23411,-53.2126
methanal,HCHO,50-00-0,bell66,X,29,7200,3.3673,-59.8641
methanamine,CH3NH2,74-89-5,190,L,0.35,2600,-1.04982,-21.6176
methane,CH4,74-82-8,1498,L,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,190,L,1.4e-05,1700,-11.1765,-14.1346
methane,CH4,74-82-8,1945,L,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,2013,M,1.3e-05,1400,-11.2506,-11.6402
methane,CH4,74-82-8,2105,L,1.4e-05,1500,-11.1765,-12.4717
methane,CH4,74-82-8,2375,V,1.3e-05,1600,-11.2506,-13.3031
methane,CH4,74-82-8,2557,M,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,2626,L,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,2828,L,1.4e-05,1900,-11.1765,-15.7975
methane,CH4,74-82-8,2834,M,1.3e-05,1700,-11.2506,-14.1346
methane,CH4,74-82-8,3126,M,1.2e-05,2400,-11.3306,-19.9547
methane,CH4,74-82-8,3245,L,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,3245,L,1.2e-05,1100,-11.3306,-9.14591
methane,CH4,74-82-8,3431,L,1.3e-05,1500,-11.2506,-12.4717
methane,CH4,74-82-8,3500,L,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,3500,L,1.2e-05,1100,-11.3306,-9.14591
methane,CH4,74-82-8,3569,M,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,3601,M,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,3673,L,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,3690,M,1.4e-05,1800,-11.1765,-14.966
methane,CH4,74-82-8,3734,M,1.4e-05,1800,-11.1765,-14.966
methane,CH4,74-82-8,3783,M,1.3e-05,1600,-11.2506,-13.3031
methane,CH4,74-82-8,3785,M,1.3e-05,1700,-11.2506,-14.1346
methane,CH4,74-82-8,379,?,1.3e-05,1700,-11.2506,-14.1346
methane,CH4,74-82-8,3799,M,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,3811,?,1.4e-05,1600,-11.1765,-13.3031
methane,CH4,74-82-8,491,M,1.4e-05,1600,-11.1765,-13.3031
methanethiol,CH3SH,74-93-1,1525,L,0.0028,3100,-5.87814,-25.7748
methanethiol,CH3SH,74-93-1,1945,L,0.0038,3400,-5.57275,-28.2692
methanethiol,CH3SH,74-93-1,2626,L,0.0038,3400,-5.57275,-28.2692
methanethiol,CH3SH,74-93-1,3245,L,0.0038,3400,-5.57275,-28.2692
methanethiol,CH3SH,74-93-1,3500,L,0.0038,3400,-5.57275,-28.2692
methanethiol,CH3SH,74-93-1,3618,L,0.0028,2900,-5.87814,-24.1119
methanethiol,CH3SH,74-93-1,3668,M,0.0023,2700,-6.07485,-22.449
methanethiol,CH3SH,74-93-1,522,M,0.0039,3400,-5.54678,-28.2692
methanethiol,CH3SH,74-93-1,586,M,0.002,2800,-6.21461,-23.2805
methanethiol,CH3SH,74-93-1,usepa82,X,0.0026,1600,-5.95224,-13.3031
methanoic acid,HCOOH,64-18-6,1525,L,67,5900,4.20469,-49.0553
methanoic acid,HCOOH,64-18-6,1945,L,88,6100,4.47734,-50.7182
methanoic acid,HCOOH,64-18-6,2230,M,54,5600,3.98898,-46.561
methanoic acid,HCOOH,64-18-6,2626,L,88,6100,4.47734,-50.7182
methanoic acid,HCOOH,64-18-6,31,C,37,5700,3.61092,-47.3924
methanoic acid,HCOOH,64-18-6,3245,L,88,6100,4.47734,-50.7182
methanoic acid,HCOOH,64-18-6,34,C,35,5700,3.55535,-47.3924
methanoic acid,HCOOH,64-18-6,3500,L,88,6100,4.47734,-50.7182
methanoic acid,HCOOH,64-18-6,46,T,37,5700,3.61092,-47.3924
methanoic acid,HCOOH,64-18-6,511,M,88,6100,4.47734,-50.7182
methanol,CH3OH,67-56-1,1574,M,2.6,5900,0.955511,-49.0553
methanol,CH3OH,67-56-1,1831,L,2.1,5300,0.741937,-44.0667
methanol,CH3OH,67-56-1,1943,L,1.7,4500,0.530628,-37.4151
methanol,CH3OH,67-56-1,1945,L,2.2,5200,0.788457,-43.2352
methanol,CH3OH,67-56-1,2222,R,2.2,5700,0.788457,-47.3924
methanol,CH3OH,67-56-1,2626,L,2,5600,0.693147,-46.561
methanol,CH3OH,67-56-1,2961,M,2,5500,0.693147,-45.7295
methanol,CH3OH,67-56-1,3065,L,2,5500,0.693147,-45.7295
methanol,CH3OH,67-56-1,3132,M,2,5600,0.693147,-46.561
methanol,CH3OH,67-56-1,3245,L,2,5500,0.693147,-45.7295
methanol,CH3OH,67-56-1,3500,L,2,5500,0.693147,-45.7295
methanol,CH3OH,67-56-1,3518,L,2,5400,0.693147,-44.8981
methanol,CH3OH,67-56-1,3526,M,2.2,5300,0.788457,-44.0667
methanol,CH3OH,67-56-1,3648,M,2.6,3900,0.955511,-32.4264
methanol,CH3OH,67-56-1,3673,L,2.1,5400,0.741937,-44.8981
methanol,CH3OH,67-56-1,3674,T,2.1,5400,0.741937,-44.8981
methanol,CH3OH,67-56-1,3693,V,1.8,6200,0.587787,-51.5497
methanol,CH3OH,67-56-1,3694,M,2.2,5300,0.788457,-44.0667
methanol,CH3OH,67-56-1,483,M,2.2,5200,0.788457,-43.2352
methanol,CH3OH,67-56-1,859,X,1.6,5600,0.470004,-46.561
methoxybenzene,C6H5OCH3,100-66-3,1107,M,0.026,4800,-3.64966,-39.9094
methoxybenzene,C6H5OCH3,100-66-3,2926,M,0.029,4200,-3.54046,-34.9207
methoxybenzene,C6H5OCH3,100-66-3,3518,L,0.029,4200,-3.54046,-34.9207
"methyl 2,2-dimethylpropanoate",C6H12O2,598-98-1,2016,T,0.023,6000,-3.77226,-49.8868
"methyl 2,2-dimethylpropanoate",C6H12O2,598-98-1,3616,L,0.0095,5600,-4.65646,-46.561
methyl 2-hydroxypropanoate,C4H8O3,547-64-8,3214,M,9.1,5000,2.20827,-41.5723
methyl 2-methylpropanoate,C5H10O2,547-63-7,2016,T,0.033,5700,-3.41125,-47.3924
methyl 2-methylpropanoate,C5H10O2,547-63-7,3518,L,0.026,5600,-3.64966,-46.561
methyl 2-methylpropanoate,C5H10O2,547-63-7,3616,L,0.026,5500,-3.64966,-45.7295
methyl benzoate,C6H5COOCH3,93-58-3,2016,T,0.58,6300,-0.544727,-52.3811
methyl benzoate,C6H5COOCH3,93-58-3,3518,L,0.29,6400,-1.23787,-53.2126
methyl butanoate,C3H7COOCH3,623-42-7,3518,L,0.039,5700,-3.24419,-47.3924
methyl butanoate,C3H7COOCH3,623-42-7,3616,L,0.042,5700,-3.17009,-47.3924
methyl butanoate,C3H7COOCH3,623-42-7,3638,V,0.36,4400,-1.02165,-36.5836
methyl butyl ether,C5H12O,628-28-4,3518,L,0.0066,6100,-5.02069,-50.7182
methyl chloroethanoate,C3H5ClO2,96-34-4,3518,L,0.49,5600,-0.71335,-46.561
methyl ethanoate,CH3COOCH3,79-20-9,2016,T,0.11,4800,-2.20727,-39.9094
methyl ethanoate,CH3COOCH3,79-20-9,2646,M,0.066,4500,-2.7181,-37.4151
methyl ethanoate,CH3COOCH3,79-20-9,2891,M,0.12,7500,-2.12026,-62.3585
methyl ethanoate,CH3COOCH3,79-20-9,3093,M,0.081,4900,-2.51331,-40.7409
methyl ethanoate,CH3COOCH3,79-20-9,3245,L,0.02,5000,-3.91202,-41.5723
methyl ethanoate,CH3COOCH3,79-20-9,3500,L,0.085,5900,-2.4651,-49.0553
methyl ethanoate,CH3COOCH3,79-20-9,3518,L,0.085,5900,-2.4651,-49.0553
methyl ethanoate,CH3COOCH3,79-20-9,3609,M,0.083,4900,-2.48891,-40.7409
methyl ethanoate,CH3COOCH3,79-20-9,3616,L,0.081,4800,-2.51331,-39.9094
methyl ethanoate,CH3COOCH3,79-20-9,3638,V,0.048,3300,-3.03655,-27.4377
methyl ethanoate,CH3COOCH3,79-20-9,3641,M,0.087,4800,-2.44185,-39.9094
methyl ethanoate,CH3COOCH3,79-20-9,628,M,0.077,5000,-2.56395,-41.5723
methyl hexanoate,C5H11COOCH3,106-70-7,3616,L,0.026,6600,-3.64966,-54.8755
methyl hexanoate,C5H11COOCH3,106-70-7,3638,V,2.6,5600,0.955511,-46.561
methyl hydroperoxide,CH3OOH,3031-73-0,1525,L,3.1,5300,1.1314,-44.0667
methyl hydroperoxide,CH3OOH,3031-73-0,1945,L,3,5300,1.09861,-44.0667
methyl hydroperoxide,CH3OOH,3031-73-0,2626,L,3,5300,1.09861,-44.0667
methyl hydroperoxide,CH3OOH,3031-73-0,2828,L,2.9,5200,1.06471,-43.2352
methyl hydroperoxide,CH3OOH,3031-73-0,2913,M,2.5,4400,0.916291,-36.5836
methyl hydroperoxide,CH3OOH,3031-73-0,311,M,3,5300,1.09861,-44.0667
methyl hydroperoxide,CH3OOH,3031-73-0,3245,L,3,5300,1.09861,-44.0667
methyl hydroperoxide,CH3OOH,3031-73-0,3500,L,3,5300,1.09861,-44.0667
methyl hydroperoxide,CH3OOH,3031-73-0,3518,L,3,5200,1.09861,-43.2352
methyl hydroperoxide,CH3OOH,3031-73-0,516,M,3.1,5200,1.1314,-43.2352
methyl isobutyl ether,C5H12O,625-44-5,3518,L,0.0043,6700,-5.44914,-55.7069
methyl methacrylate,C5H8O2,80-62-6,2891,M,0.043,7700,-3.14656,-64.0214
methyl methacrylate,C5H8O2,80-62-6,3518,L,0.029,5300,-3.54046,-44.0667
methyl methacrylate,C5H8O2,80-62-6,3523,V,0.031,5300,-3.47377,-44.0667
methyl methanoate,HCOOCH3,107-31-3,2626,L,0.041,4000,-3.19418,-33.2579
methyl methanoate,HCOOCH3,107-31-3,2802,M,0.041,4000,-3.19418,-33.2579
methyl methanoate,HCOOCH3,107-31-3,3245,L,0.041,4000,-3.19418,-33.2579
methyl methanoate,HCOOCH3,107-31-3,3500,L,0.041,4000,-3.19418,-33.2579
methyl methanoate,HCOOCH3,107-31-3,3518,L,0.042,3800,-3.17009,-31.595
methyl methanoate,HCOOCH3,107-31-3,3616,L,0.042,3900,-3.17009,-32.4264
methyl methanoate,HCOOCH3,107-31-3,640,M,0.039,4100,-3.24419,-34.0893
methyl nitrate,CH3ONO2,598-58-3,1945,L,0.02,4700,-3.91202,-39.078
methyl nitrate,CH3ONO2,598-58-3,2626,L,0.02,4700,-3.91202,-39.078
methyl nitrate,CH3ONO2,598-58-3,3245,L,0.02,4700,-3.91202,-39.078
methyl nitrate,CH3ONO2,598-58-3,3500,L,0.02,4700,-3.91202,-39.078
methyl nitrate,CH3ONO2,598-58-3,541,M,0.02,4700,-3.91202,-39.078
methyl pentanoate,C4H9COOCH3,624-24-8,3616,L,0.03,6100,-3.50656,-50.7182
methyl pentanoate,C4H9COOCH3,624-24-8,3638,V,0.97,5000,-0.0304592,-41.5723
methyl propanoate,C2H5COOCH3,554-12-1,2016,T,0.054,5400,-2.91877,-44.8981
methyl propanoate,C2H5COOCH3,554-12-1,3518,L,0.058,5700,-2.84731,-47.3924
methyl propanoate,C2H5COOCH3,554-12-1,3616,L,0.055,5400,-2.90042,-44.8981
methyl propanoate,C2H5COOCH3,554-12-1,3638,V,0.13,3900,-2.04022,-32.4264
methyl propanoate,C2H5COOCH3,554-12-1,510,?,0.058,5000,-2.84731,-41.5723
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,2522,M,0.0072,3200,-4.93367,-26.6063
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,2645,M,0.011,4800,-4.50986,-39.9094
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,2646,M,0.012,5000,-4.42285,-41.5723
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,2647,M,0.014,4500,-4.2687,-37.4151
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,2891,M,0.017,9100,-4.07454,-75.6616
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,2921,M,0.024,18000,-3.7297,-149.66
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3116,M,0.011,4400,-4.50986,-36.5836
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3302,M,0.015,5900,-4.19971,-49.0553
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3304,M,0.012,5100,-4.42285,-42.4038
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3518,L,0.013,5900,-4.34281,-49.0553
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3681,L,0.012,5100,-4.42285,-42.4038
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3691,M,0.019,5300,-3.96332,-44.0667
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,3693,V,0.1,3700,-2.30259,-30.7635
methyl tert-butyl ether,CH3OC(CH3)3,1634-04-4,599,M,0.019,15000,-3.96332,-124.717
methylbenzene,C6H5CH3,108-88-3,1107,M,0.0015,4700,-6.50229,-39.078
methylbenzene,C6H5CH3,108-88-3,1114,M,0.0012,3600,-6.72543,-29.9321
methylbenzene,C6H5CH3,108-88-3,1150,M,0.0015,3800,-6.50229,-31.595
methylbenzene,C6H5CH3,108-88-3,1156,M,0.0015,3000,-6.50229,-24.9434
methylbenzene,C6H5CH3,108-88-3,1229,M,0.0015,4500,-6.50229,-37.4151
methylbenzene,C6H5CH3,108-88-3,1331,M,0.0012,5400,-6.72543,-44.8981
methylbenzene,C6H5CH3,108-88-3,1497,V,0.0015,4400,-6.50229,-36.5836
methylbenzene,C6H5CH3,108-88-3,1525,L,0.0015,4300,-6.50229,-35.7522
methylbenzene,C6H5CH3,108-88-3,1943,V,0.0019,4300,-6.2659,-35.7522
methylbenzene,C6H5CH3,108-88-3,2219,V,0.0019,4200,-6.2659,-34.9207
methylbenzene,C6H5CH3,108-88-3,2270,M,0.0014,5000,-6.57128,-41.5723
methylbenzene,C6H5CH3,108-88-3,2271,M,0.0015,4900,-6.50229,-40.7409
methylbenzene,C6H5CH3,108-88-3,2375,V,0.0018,4400,-6.31997,-36.5836
methylbenzene,C6H5CH3,108-88-3,2453,M,0.0015,4200,-6.50229,-34.9207
methylbenzene,C6H5CH3,108-88-3,2463,M,0.0014,4100,-6.57128,-34.0893
methylbenzene,C6H5CH3,108-88-3,2522,M,0.0017,3600,-6.37713,-29.9321
methylbenzene,C6H5CH3,108-88-3,2645,M,0.0015,4300,-6.50229,-35.7522
methylbenzene,C6H5CH3,108-88-3,2891,M,0.0021,4400,-6.16582,-36.5836
methylbenzene,C6H5CH3,108-88-3,2896,M,0.0019,4000,-6.2659,-33.2579
methylbenzene,C6H5CH3,108-88-3,2901,M,0.0015,6500,-6.50229,-54.044
methylbenzene,C6H5CH3,108-88-3,2904,M,0.0017,2800,-6.37713,-23.2805
methylbenzene,C6H5CH3,108-88-3,2905,M,0.0013,3900,-6.64539,-32.4264
methylbenzene,C6H5CH3,108-88-3,2922,M,0.0015,4700,-6.50229,-39.078
methylbenzene,C6H5CH3,108-88-3,2923,M,0.0017,4300,-6.37713,-35.7522
methylbenzene,C6H5CH3,108-88-3,2953,M,0.0015,4200,-6.50229,-34.9207
methylbenzene,C6H5CH3,108-88-3,2981,M,0.0016,5000,-6.43775,-41.5723
methylbenzene,C6H5CH3,108-88-3,2982,M,0.0013,2700,-6.64539,-22.449
methylbenzene,C6H5CH3,108-88-3,2984,M,0.0016,4100,-6.43775,-34.0893
methylbenzene,C6H5CH3,108-88-3,2987,M,0.0017,4200,-6.37713,-34.9207
methylbenzene,C6H5CH3,108-88-3,2996,M,0.0014,2200,-6.57128,-18.2918
methylbenzene,C6H5CH3,108-88-3,3116,M,0.0013,2100,-6.64539,-17.4604
methylbenzene,C6H5CH3,108-88-3,3507,M,0.0015,4600,-6.50229,-38.2465
methylbenzene,C6H5CH3,108-88-3,3518,L,0.0019,4000,-6.2659,-33.2579
methylbenzene,C6H5CH3,108-88-3,3673,L,0.0016,4400,-6.43775,-36.5836
methylbenzene,C6H5CH3,108-88-3,3674,T,0.0016,4400,-6.43775,-36.5836
methylbenzene,C6H5CH3,108-88-3,3681,L,0.0016,4100,-6.43775,-34.0893
methylbenzene,C6H5CH3,108-88-3,3694,M,0.0015,3900,-6.50229,-32.4264
methylbenzene,C6H5CH3,108-88-3,584,M,0.0018,4400,-6.31997,-36.5836
methylbenzene,C6H5CH3,108-88-3,599,M,0.0015,4400,-6.50229,-36.5836
methylbenzene,C6H5CH3,108-88-3,640,M,0.002,4900,-6.21461,-40.7409
methylbenzene,C6H5CH3,108-88-3,719,V,0.0018,4300,-6.31997,-35.7522
methylbenzene,C6H5CH3,108-88-3,747,L,0.0015,4000,-6.50229,-33.2579
methylbenzene,C6H5CH3,108-88-3,791,M,0.0017,5900,-6.37713,-49.0553
methylbenzene,C6H5CH3,108-88-3,837,M,0.0017,3700,-6.37713,-30.7635
methylbenzene,C6H5CH3,108-88-3,857,M,0.0016,2500,-6.43775,-20.7862
methylbenzene,C6H5CH3,108-88-3,858,M,0.0015,2500,-6.50229,-20.7862
methylbenzene,C6H5CH3,108-88-3,usepa82,X,0.0015,1900,-6.50229,-15.7975
methylbenzene-d8,C6D5CD3,2037-26-5,2891,M,0.002,4300,-6.21461,-35.7522
methylcyclohexane,C6H11CH3,108-87-2,2891,M,0.00032,5300,-8.04719,-44.0667
methylcyclohexane,C6H11CH3,108-87-2,3518,L,2.6e-05,4500,-10.5574,-37.4151
methylcyclohexane,C6H11CH3,108-87-2,903,M,9.6e-05,9400,-9.25116,-78.1559
methylcyclohexane-d14,C6D11CD3,10120-28-2,2891,M,0.00031,5600,-8.07894,-46.561
methylcyclopentane,C5H9CH3,96-37-7,3673,L,2.8e-05,5500,-10.4833,-45.7295
methylperoxy radical,CH3OO,2143-58-0,1442,E,0.15,3700,-1.89712,-30.7635
methylperoxy radical,CH3OO,2143-58-0,46,E,0.059,5600,-2.83022,-46.561
metolachlor,C15H22ClNO2,51218-45-2,1943,L,620,15000,6.42972,-124.717
metolachlor,C15H22ClNO2,51218-45-2,2818,M,210,10000,5.34711,-83.1446
metolachlor,C15H22ClNO2,51218-45-2,3947,M,570,15000,6.34564,-124.717
mirex,C10Cl12,2385-85-5,852,M,0.012,11000,-4.42285,-91.4591
molinate,C9H17NOS,2212-67-1,1142,M,1.7,7300,0.530628,-60.6956
naphthalene,C10H8,91-20-3,1107,M,0.013,3600,-4.34281,-29.9321
naphthalene,C10H8,91-20-3,1143,T,0.011,2100,-4.50986,-17.4604
naphthalene,C10H8,91-20-3,1597,M,0.023,5700,-3.77226,-47.3924
naphthalene,C10H8,91-20-3,1943,L,0.022,5300,-3.81671,-44.0667
naphthalene,C10H8,91-20-3,2375,V,0.025,5100,-3.68888,-42.4038
naphthalene,C10H8,91-20-3,2375,V,0.023,5600,-3.77226,-46.561
naphthalene,C10H8,91-20-3,2458,M,0.022,5400,-3.81671,-44.8981
naphthalene,C10H8,91-20-3,2891,M,0.033,6100,-3.41125,-50.7182
naphthalene,C10H8,91-20-3,2904,M,0.017,5100,-4.07454,-42.4038
naphthalene,C10H8,91-20-3,3518,L,0.021,5400,-3.86323,-44.8981
naphthalene,C10H8,91-20-3,3681,L,0.021,4400,-3.86323,-36.5836
naphthalene,C10H8,91-20-3,usepa82,X,0.021,3600,-3.86323,-29.9321
naphthalene-d8,C10D8,1146-65-2,2891,M,0.035,5300,-3.35241,-44.0667
neon,Ne,7440-01-9,1498,L,4.4e-06,470,-12.3339,-3.9078
neon,Ne,7440-01-9,190,L,4.4e-06,450,-12.3339,-3.74151
neon,Ne,7440-01-9,2105,L,4.5e-06,430,-12.3114,-3.57522
neon,Ne,7440-01-9,2375,V,4.5e-06,510,-12.3114,-4.24038
neon,Ne,7440-01-9,2436,M,4.5e-06,440,-12.3114,-3.65836
neon,Ne,7440-01-9,2557,M,4.4e-06,510,-12.3339,-4.24038
neon,Ne,7440-01-9,3517,Q,3.4e-06,250,-12.5917,-2.07862
neon,Ne,7440-01-9,3517,Q,4.7e-06,470,-12.2679,-3.9078
neon,Ne,7440-01-9,3789,M,4.6e-06,37,-12.2895,-0.307635
neon,Ne,7440-01-9,379,?,4.5e-06,550,-12.3114,-4.57295
neon,Ne,7440-01-9,3811,?,4.5e-06,470,-12.3114,-3.9078
neon,Ne,7440-01-9,3849,L,4.5e-06,470,-12.3114,-3.9078
neon,Ne,7440-01-9,764,M,4.5e-06,460,-12.3114,-3.82465
nerolidol,C15H26O,7212-44-4,3216,M,0.00032,4300,-8.04719,-35.7522
nitric acid,HNO3,7697-37-2,103,?,3400,8800,8.13153,-73.1673
nitric acid,HNO3,7697-37-2,31,R,2100,8700,7.64969,-72.3358
nitric acid,HNO3,7697-37-2,87,T,26000,8700,10.1659,-72.3358
nitrobenzene,C6H5NO2,98-95-3,1107,M,0.023,11000,-3.77226,-91.4591
nitrobenzene,C6H5NO2,98-95-3,2123,V,0.48,6400,-0.733969,-53.2126
nitrobenzene,C6H5NO2,98-95-3,2891,M,0.64,7500,-0.446287,-62.3585
nitrobenzene,C6H5NO2,98-95-3,3518,L,0.47,6100,-0.755023,-50.7182
nitrobenzene,C6H5NO2,98-95-3,usepa82,X,0.47,4500,-0.755023,-37.4151
nitrobenzene-d5,C6D5NO2,4165-60-0,2891,M,0.85,7500,-0.162519,-62.3585
nitroethane,C2H5NO2,79-24-3,1945,L,0.21,4400,-1.56065,-36.5836
